,camion,dia,comuna,value
517,1,17,Camarones,0.0
518,1,18,Camarones,0.0
519,1,19,Camarones,0.0
520,1,20,Camarones,0.0
521,1,21,Camarones,0.0
522,1,22,Camarones,0.0
523,1,23,Camarones,0.0
524,1,24,Camarones,0.0
525,1,25,Camarones,0.0
526,1,26,Camarones,0.0
527,1,27,Camarones,0.0
528,1,28,Camarones,0.0
529,1,29,Camarones,0.0
530,1,30,Camarones,0.0
531,1,31,Camarones,0.0
532,1,32,Camarones,0.0
533,1,33,Camarones,0.0
534,1,34,Camarones,0.0
535,1,35,Camarones,0.0
536,1,36,Camarones,0.0
537,1,37,Camarones,0.0
538,1,38,Camarones,0.0
539,1,39,Camarones,0.0
540,1,40,Camarones,0.0
541,1,41,Camarones,0.0
542,1,42,Camarones,0.0
543,1,43,Camarones,0.0
544,1,44,Camarones,0.0
545,1,45,Camarones,0.0
546,1,46,Camarones,0.0
547,1,47,Camarones,0.0
548,1,48,Camarones,0.0
549,1,49,Camarones,0.0
550,1,50,Camarones,0.0
551,1,51,Camarones,0.0
552,1,52,Camarones,0.0
553,1,53,Camarones,0.0
554,1,54,Camarones,0.0
555,1,55,Camarones,0.0
556,1,56,Camarones,0.0
557,1,57,Camarones,0.0
558,1,58,Camarones,0.0
559,1,59,Camarones,0.0
560,1,60,Camarones,0.0
561,1,61,Camarones,0.0
562,1,62,Camarones,0.0
563,1,63,Camarones,0.0
564,1,64,Camarones,0.0
565,1,65,Camarones,0.0
566,1,66,Camarones,0.0
567,1,67,Camarones,0.0
568,1,68,Camarones,0.0
569,1,69,Camarones,0.0
570,1,70,Camarones,0.0
571,1,71,Camarones,0.0
572,1,72,Camarones,0.0
573,1,73,Camarones,0.0
574,1,74,Camarones,0.0
575,1,75,Camarones,0.0
576,1,76,Camarones,0.0
577,1,77,Camarones,0.0
578,1,78,Camarones,0.0
579,1,79,Camarones,0.0
580,1,80,Camarones,0.0
581,1,81,Camarones,0.0
582,1,82,Camarones,0.0
583,1,83,Camarones,0.0
584,1,84,Camarones,0.0
585,1,85,Camarones,0.0
586,1,86,Camarones,0.0
587,1,87,Camarones,0.0
588,1,88,Camarones,0.0
589,1,89,Camarones,0.0
590,1,90,Camarones,0.0
591,1,91,Camarones,0.0
592,1,92,Camarones,0.0
593,1,93,Camarones,0.0
594,1,94,Camarones,0.0
595,1,95,Camarones,0.0
596,1,96,Camarones,0.0
597,1,97,Camarones,0.0
598,1,98,Camarones,0.0
599,1,99,Camarones,0.0
600,1,0,Putre,0.0
601,1,1,Putre,0.0
602,1,2,Putre,0.0
603,1,3,Putre,0.0
604,1,4,Putre,0.0
605,1,5,Putre,0.0
606,1,6,Putre,0.0
607,1,7,Putre,0.0
608,1,8,Putre,0.0
609,1,9,Putre,0.0
610,1,10,Putre,0.0
611,1,11,Putre,0.0
612,1,12,Putre,1.0
613,1,13,Putre,0.0
614,1,14,Putre,0.0
615,1,15,Putre,0.0
616,1,16,Putre,0.0
617,1,17,Putre,0.0
618,1,18,Putre,0.0
619,1,19,Putre,0.0
620,1,20,Putre,0.0
621,1,21,Putre,0.0
622,1,22,Putre,0.0
623,1,23,Putre,0.0
624,1,24,Putre,0.0
625,1,25,Putre,0.0
626,1,26,Putre,0.0
627,1,27,Putre,0.0
628,1,28,Putre,0.0
629,1,29,Putre,0.0
630,1,30,Putre,0.0
631,1,31,Putre,0.0
632,1,32,Putre,0.0
633,1,33,Putre,0.0
634,1,34,Putre,0.0
635,1,35,Putre,0.0
636,1,36,Putre,0.0
637,1,37,Putre,1.0
638,1,38,Putre,0.0
639,1,39,Putre,0.0
640,1,40,Putre,0.0
641,1,41,Putre,0.0
642,1,42,Putre,0.0
643,1,43,Putre,0.0
644,1,44,Putre,0.0
645,1,45,Putre,0.0
646,1,46,Putre,0.0
647,1,47,Putre,0.0
648,1,48,Putre,1.0
649,1,49,Putre,0.0
650,1,50,Putre,0.0
651,1,51,Putre,0.0
652,1,52,Putre,0.0
653,1,53,Putre,0.0
654,1,54,Putre,0.0
655,1,55,Putre,0.0
656,1,56,Putre,0.0
657,1,57,Putre,0.0
658,1,58,Putre,0.0
659,1,59,Putre,0.0
660,1,60,Putre,0.0
661,1,61,Putre,0.0
662,1,62,Putre,0.0
663,1,63,Putre,0.0
664,1,64,Putre,0.0
665,1,65,Putre,0.0
666,1,66,Putre,0.0
667,1,67,Putre,0.0
668,1,68,Putre,0.0
669,1,69,Putre,0.0
670,1,70,Putre,0.0
671,1,71,Putre,0.0
672,1,72,Putre,0.0
673,1,73,Putre,0.0
674,1,74,Putre,0.0
675,1,75,Putre,1.0
676,1,76,Putre,0.0
677,1,77,Putre,0.0
678,1,78,Putre,0.0
679,1,79,Putre,0.0
680,1,80,Putre,0.0
