,dia,comuna,value
331,31,General Lagos,0.9970282317979198
332,32,General Lagos,0.9970282317979198
333,33,General Lagos,0.9970282317979198
334,34,General Lagos,0.9970282317979198
335,35,General Lagos,0.9970282317979198
336,36,General Lagos,0.9970282317979198
337,37,General Lagos,0.9970282317979198
338,38,General Lagos,0.9970282317979198
339,39,General Lagos,0.9970282317979198
340,40,General Lagos,0.9970282317979198
341,41,General Lagos,0.9970282317979198
342,42,General Lagos,0.9970282317979198
343,43,General Lagos,0.9970282317979198
344,44,General Lagos,0.9970282317979198
345,45,General Lagos,0.9970282317979198
346,46,General Lagos,0.9970282317979198
347,47,General Lagos,0.9970282317979198
348,48,General Lagos,0.9970282317979198
349,49,General Lagos,0.9970282317979198
350,50,General Lagos,0.9970282317979198
351,51,General Lagos,0.9970282317979198
352,52,General Lagos,0.9970282317979198
353,53,General Lagos,0.9970282317979198
354,54,General Lagos,0.9970282317979198
355,55,General Lagos,0.9970282317979198
356,56,General Lagos,0.9970282317979198
357,57,General Lagos,0.9970282317979198
358,58,General Lagos,0.9970282317979198
359,59,General Lagos,0.9970282317979198
360,60,General Lagos,0.9970282317979198
361,61,General Lagos,0.9970282317979198
362,62,General Lagos,0.9970282317979198
363,63,General Lagos,0.9970282317979198
364,64,General Lagos,0.9970282317979198
365,65,General Lagos,0.9970282317979198
366,66,General Lagos,0.9970282317979198
367,67,General Lagos,0.9970282317979198
368,68,General Lagos,0.9970282317979198
369,69,General Lagos,0.9970282317979198
370,70,General Lagos,0.9970282317979198
371,71,General Lagos,0.9970282317979198
372,72,General Lagos,0.9970282317979198
373,73,General Lagos,0.9970282317979198
374,74,General Lagos,0.9970282317979198
375,75,General Lagos,0.9970282317979198
376,76,General Lagos,0.9970282317979198
377,77,General Lagos,0.9970282317979198
378,78,General Lagos,0.9970282317979198
379,79,General Lagos,0.9970282317979198
380,80,General Lagos,0.9970282317979198
381,81,General Lagos,0.9970282317979198
382,82,General Lagos,0.9970282317979198
383,83,General Lagos,0.9970282317979198
384,84,General Lagos,0.9970282317979198
385,85,General Lagos,0.9970282317979198
386,86,General Lagos,0.9970282317979198
387,87,General Lagos,0.9970282317979198
388,88,General Lagos,0.9970282317979198
389,89,General Lagos,0.9970282317979198
390,90,General Lagos,0.9970282317979198
391,91,General Lagos,0.9970282317979198
392,92,General Lagos,0.9970282317979198
393,93,General Lagos,0.9970282317979198
394,94,General Lagos,0.9970282317979198
395,95,General Lagos,0.9970282317979198
396,96,General Lagos,0.9970282317979198
397,97,General Lagos,0.9970282317979198
398,98,General Lagos,0.9970282317979198
399,99,General Lagos,0.9970282317979198
