,dia,comuna,value
135,35,Putre,0.29474829086389065
136,36,Putre,0.29474829086389065
137,37,Putre,0.29474829086389065
138,38,Putre,0.29474829086389065
139,39,Putre,0.29474829086389065
140,40,Putre,0.29474829086389065
141,41,Putre,0.29474829086389065
142,42,Putre,0.29474829086389065
143,43,Putre,0.29474829086389065
144,44,Putre,0.29474829086389065
145,45,Putre,0.29474829086389065
146,46,Putre,0.29474829086389065
147,47,Putre,0.29474829086389065
148,48,Putre,0.29474829086389065
149,49,Putre,0.29474829086389065
150,0,General Lagos,0.03185483870967742
151,1,General Lagos,0.03185483870967742
152,2,General Lagos,0.03185483870967742
153,3,General Lagos,0.03185483870967742
154,4,General Lagos,0.03185483870967742
155,5,General Lagos,0.03185483870967742
156,6,General Lagos,0.03185483870967742
157,7,General Lagos,0.03185483870967742
158,8,General Lagos,0.03185483870967742
159,9,General Lagos,0.03185483870967742
160,10,General Lagos,0.03185483870967742
161,11,General Lagos,0.03185483870967742
162,12,General Lagos,0.03185483870967742
163,13,General Lagos,0.03185483870967742
164,14,General Lagos,0.03185483870967742
165,15,General Lagos,0.03185483870967742
166,16,General Lagos,0.03185483870967742
167,17,General Lagos,0.03185483870967742
168,18,General Lagos,0.03185483870967742
169,19,General Lagos,0.03185483870967742
170,20,General Lagos,0.03185483870967742
171,21,General Lagos,0.03185483870967742
172,22,General Lagos,0.03185483870967742
173,23,General Lagos,0.03185483870967742
174,24,General Lagos,0.03185483870967742
175,25,General Lagos,0.03185483870967742
176,26,General Lagos,0.03185483870967742
177,27,General Lagos,0.03185483870967742
178,28,General Lagos,0.03185483870967742
179,29,General Lagos,0.03185483870967742
180,30,General Lagos,0.03185483870967742
181,31,General Lagos,0.03185483870967742
182,32,General Lagos,0.03185483870967742
183,33,General Lagos,0.03185483870967742
184,34,General Lagos,0.03185483870967742
185,35,General Lagos,0.03185483870967742
186,36,General Lagos,0.03185483870967742
187,37,General Lagos,0.03185483870967742
188,38,General Lagos,0.03185483870967742
189,39,General Lagos,0.03185483870967742
190,40,General Lagos,0.03185483870967742
191,41,General Lagos,0.03185483870967742
192,42,General Lagos,0.03185483870967742
193,43,General Lagos,0.03185483870967742
194,44,General Lagos,0.03185483870967742
195,45,General Lagos,0.03185483870967742
196,46,General Lagos,0.03185483870967742
197,47,General Lagos,0.03185483870967742
198,48,General Lagos,0.03185483870967742
199,49,General Lagos,0.03185483870967742
