,dia,comuna,value
178,70,Camarones,-0.0
179,71,Camarones,-0.0
180,72,Camarones,0.0
181,73,Camarones,-0.0
182,74,Camarones,-0.0
183,75,Camarones,-0.0
184,76,Camarones,-0.0
185,77,Camarones,-0.0
186,78,Camarones,-0.0
187,79,Camarones,-0.0
188,80,Camarones,-0.0
189,81,Camarones,-0.0
190,82,Camarones,0.0
191,83,Camarones,-0.0
192,84,Camarones,-0.0
193,85,Camarones,-0.0
194,86,Camarones,-0.0
195,87,Camarones,-0.0
196,88,Camarones,-0.0
197,89,Camarones,-0.0
198,90,Camarones,-0.0
199,91,Camarones,-0.0
200,92,Camarones,-0.0
201,93,Camarones,-0.0
202,94,Camarones,-0.0
203,95,Camarones,-0.0
204,96,Camarones,-0.0
205,97,Camarones,-0.0
206,98,Camarones,-0.0
207,99,Camarones,-0.0
208,100,Camarones,-0.0
209,101,Camarones,-0.0
210,102,Camarones,-0.0
211,103,Camarones,-0.0
212,104,Camarones,-0.0
213,105,Camarones,-0.0
214,106,Camarones,-0.0
215,107,Camarones,-0.0
216,0,Putre,-0.0
217,1,Putre,-0.0
218,2,Putre,-0.0
219,3,Putre,-0.0
220,4,Putre,-0.0
221,5,Putre,-0.0
222,6,Putre,-0.0
223,7,Putre,-0.0
224,8,Putre,-0.0
225,9,Putre,-0.0
226,10,Putre,-0.0
227,11,Putre,-0.0
228,12,Putre,-0.0
229,13,Putre,-0.0
230,14,Putre,-0.0
231,15,Putre,-0.0
232,16,Putre,-0.0
233,17,Putre,-0.0
234,18,Putre,-0.0
235,19,Putre,0.0
236,20,Putre,-0.0
237,21,Putre,-0.0
238,22,Putre,-0.0
239,23,Putre,-0.0
240,24,Putre,-0.0
241,25,Putre,-0.0
242,26,Putre,-0.0
243,27,Putre,-0.0
244,28,Putre,-0.0
245,29,Putre,-0.0
246,30,Putre,-0.0
247,31,Putre,-0.0
248,32,Putre,-0.0
249,33,Putre,-0.0
250,34,Putre,-0.0
251,35,Putre,-0.0
252,36,Putre,-0.0
253,37,Putre,-0.0
254,38,Putre,-0.0
255,39,Putre,-0.0
256,40,Putre,-0.0
257,41,Putre,-0.0
258,42,Putre,-0.0
259,43,Putre,-0.0
260,44,Putre,-0.0
261,45,Putre,-0.0
262,46,Putre,0.0
263,47,Putre,-0.0
264,48,Putre,-0.0
265,49,Putre,-0.0
266,50,Putre,-0.0
267,51,Putre,-0.0
268,52,Putre,-0.0
269,53,Putre,-0.0
270,54,Putre,-0.0
271,55,Putre,-0.0
272,56,Putre,-0.0
273,57,Putre,-0.0
274,58,Putre,-0.0
275,59,Putre,-0.0
276,60,Putre,-0.0
277,61,Putre,-0.0
278,62,Putre,-0.0
279,63,Putre,-0.0
280,64,Putre,-0.0
281,65,Putre,-0.0
282,66,Putre,-0.0
283,67,Putre,-0.0
284,68,Putre,-0.0
285,69,Putre,-0.0
286,70,Putre,-0.0
287,71,Putre,-0.0
288,72,Putre,-0.0
289,73,Putre,-0.0
290,74,Putre,-0.0
291,75,Putre,-0.0
292,76,Putre,-0.0
293,77,Putre,-0.0
294,78,Putre,-0.0
295,79,Putre,-0.0
296,80,Putre,-0.0
297,81,Putre,-0.0
298,82,Putre,-0.0
299,83,Putre,-0.0
300,84,Putre,-0.0
301,85,Putre,-0.0
302,86,Putre,-0.0
303,87,Putre,-0.0
304,88,Putre,-0.0
305,89,Putre,-0.0
306,90,Putre,-0.0
307,91,Putre,-0.0
308,92,Putre,-0.0
309,93,Putre,-0.0
310,94,Putre,-0.0
311,95,Putre,-0.0
312,96,Putre,-0.0
313,97,Putre,-0.0
314,98,Putre,-0.0
315,99,Putre,-0.0
316,100,Putre,-0.0
317,101,Putre,-0.0
318,102,Putre,-0.0
319,103,Putre,-0.0
320,104,Putre,-0.0
321,105,Putre,-0.0
322,106,Putre,-0.0
323,107,Putre,-0.0
324,0,General Lagos,-0.0
325,1,General Lagos,-0.0
326,2,General Lagos,-0.0
327,3,General Lagos,-0.0
328,4,General Lagos,-0.0
329,5,General Lagos,-0.0
330,6,General Lagos,-0.0
331,7,General Lagos,-0.0
332,8,General Lagos,-0.0
333,9,General Lagos,-0.0
334,10,General Lagos,-0.0
335,11,General Lagos,-0.0
336,12,General Lagos,-0.0
337,13,General Lagos,-0.0
338,14,General Lagos,-0.0
339,15,General Lagos,-0.0
340,16,General Lagos,-0.0
341,17,General Lagos,-0.0
342,18,General Lagos,0.0
343,19,General Lagos,-0.0
344,20,General Lagos,-0.0
345,21,General Lagos,-0.0
346,22,General Lagos,-0.0
347,23,General Lagos,-0.0
348,24,General Lagos,-0.0
349,25,General Lagos,-0.0
350,26,General Lagos,-0.0
351,27,General Lagos,-0.0
352,28,General Lagos,-0.0
353,29,General Lagos,-0.0
354,30,General Lagos,-0.0
355,31,General Lagos,-0.0
356,32,General Lagos,-0.0
357,33,General Lagos,-0.0
358,34,General Lagos,-0.0
359,35,General Lagos,-0.0
360,36,General Lagos,-0.0
361,37,General Lagos,-0.0
362,38,General Lagos,-0.0
363,39,General Lagos,-0.0
364,40,General Lagos,-0.0
365,41,General Lagos,-0.0
366,42,General Lagos,-0.0
367,43,General Lagos,-0.0
368,44,General Lagos,-0.0
369,45,General Lagos,-0.0
370,46,General Lagos,-0.0
371,47,General Lagos,-0.0
372,48,General Lagos,-0.0
373,49,General Lagos,-0.0
374,50,General Lagos,-0.0
375,51,General Lagos,-0.0
376,52,General Lagos,-0.0
377,53,General Lagos,-0.0
378,54,General Lagos,-0.0
379,55,General Lagos,-0.0
380,56,General Lagos,-0.0
381,57,General Lagos,-0.0
382,58,General Lagos,-0.0
383,59,General Lagos,-0.0
384,60,General Lagos,-0.0
385,61,General Lagos,-0.0
386,62,General Lagos,-0.0
387,63,General Lagos,-0.0
388,64,General Lagos,-0.0
389,65,General Lagos,-0.0
390,66,General Lagos,-0.0
391,67,General Lagos,-0.0
392,68,General Lagos,-0.0
393,69,General Lagos,-0.0
394,70,General Lagos,-0.0
395,71,General Lagos,-0.0
396,72,General Lagos,-0.0
397,73,General Lagos,-0.0
398,74,General Lagos,-0.0
399,75,General Lagos,-0.0
400,76,General Lagos,-0.0
401,77,General Lagos,-0.0
402,78,General Lagos,-0.0
403,79,General Lagos,-0.0
404,80,General Lagos,-0.0
405,81,General Lagos,-0.0
406,82,General Lagos,-0.0
407,83,General Lagos,-0.0
408,84,General Lagos,-0.0
409,85,General Lagos,-0.0
410,86,General Lagos,-0.0
411,87,General Lagos,-0.0
412,88,General Lagos,-0.0
413,89,General Lagos,-0.0
414,90,General Lagos,-0.0
415,91,General Lagos,-0.0
416,92,General Lagos,-0.0
417,93,General Lagos,-0.0
418,94,General Lagos,-0.0
419,95,General Lagos,0.0
420,96,General Lagos,-0.0
421,97,General Lagos,-0.0
422,98,General Lagos,-0.0
423,99,General Lagos,-0.0
424,100,General Lagos,-0.0
425,101,General Lagos,-0.0
426,102,General Lagos,-0.0
427,103,General Lagos,-0.0
428,104,General Lagos,-0.0
429,105,General Lagos,-0.0
430,106,General Lagos,-0.0
431,107,General Lagos,-0.0
