,camion,comuna,dia,value
570,1,Camarones,70,0.0
571,1,Camarones,71,0.0
572,1,Camarones,72,0.0
573,1,Camarones,73,0.0
574,1,Camarones,74,0.0
575,1,Camarones,75,0.0
576,1,Camarones,76,0.0
577,1,Camarones,77,0.0
578,1,Camarones,78,0.0
579,1,Camarones,79,0.0
580,1,Camarones,80,0.0
581,1,Camarones,81,0.0
582,1,Camarones,82,0.0
583,1,Camarones,83,0.0
584,1,Camarones,84,0.0
585,1,Camarones,85,0.0
586,1,Camarones,86,0.0
587,1,Camarones,87,0.0
588,1,Camarones,88,0.0
589,1,Camarones,89,0.0
590,1,Camarones,90,0.0
591,1,Camarones,91,0.0
592,1,Camarones,92,0.0
593,1,Camarones,93,0.0
594,1,Camarones,94,0.0
595,1,Camarones,95,0.0
596,1,Camarones,96,0.0
597,1,Camarones,97,1000.0
598,1,Camarones,98,0.0
599,1,Camarones,99,0.0
600,1,Putre,0,0.0
601,1,Putre,1,1000.0
602,1,Putre,2,1000.0
603,1,Putre,3,0.0
604,1,Putre,4,0.0
605,1,Putre,5,0.0
606,1,Putre,6,0.0
607,1,Putre,7,0.0
608,1,Putre,8,0.0
609,1,Putre,9,0.0
610,1,Putre,10,0.0
611,1,Putre,11,1000.0
612,1,Putre,12,0.0
613,1,Putre,13,0.0
614,1,Putre,14,0.0
615,1,Putre,15,0.0
616,1,Putre,16,0.0
617,1,Putre,17,0.0
618,1,Putre,18,0.0
619,1,Putre,19,0.0
620,1,Putre,20,0.0
621,1,Putre,21,0.0
622,1,Putre,22,0.0
623,1,Putre,23,0.0
624,1,Putre,24,0.0
625,1,Putre,25,0.0
626,1,Putre,26,0.0
627,1,Putre,27,0.0
628,1,Putre,28,0.0
629,1,Putre,29,0.0
630,1,Putre,30,0.0
631,1,Putre,31,0.0
632,1,Putre,32,0.0
633,1,Putre,33,0.0
634,1,Putre,34,0.0
635,1,Putre,35,0.0
636,1,Putre,36,0.0
637,1,Putre,37,0.0
638,1,Putre,38,0.0
639,1,Putre,39,0.0
640,1,Putre,40,0.0
641,1,Putre,41,0.0
642,1,Putre,42,0.0
643,1,Putre,43,0.0
644,1,Putre,44,0.0
645,1,Putre,45,0.0
646,1,Putre,46,0.0
647,1,Putre,47,0.0
648,1,Putre,48,0.0
649,1,Putre,49,0.0
650,1,Putre,50,0.0
651,1,Putre,51,0.0
652,1,Putre,52,0.0
653,1,Putre,53,0.0
654,1,Putre,54,0.0
655,1,Putre,55,0.0
656,1,Putre,56,0.0
657,1,Putre,57,0.0
658,1,Putre,58,0.0
659,1,Putre,59,0.0
660,1,Putre,60,0.0
661,1,Putre,61,0.0
662,1,Putre,62,0.0
663,1,Putre,63,0.0
664,1,Putre,64,0.0
665,1,Putre,65,0.0
666,1,Putre,66,0.0
667,1,Putre,67,0.0
668,1,Putre,68,0.0
669,1,Putre,69,0.0
670,1,Putre,70,0.0
671,1,Putre,71,0.0
672,1,Putre,72,0.0
673,1,Putre,73,0.0
674,1,Putre,74,0.0
675,1,Putre,75,0.0
676,1,Putre,76,0.0
677,1,Putre,77,0.0
678,1,Putre,78,0.0
679,1,Putre,79,0.0
680,1,Putre,80,0.0
681,1,Putre,81,0.0
682,1,Putre,82,0.0
683,1,Putre,83,0.0
684,1,Putre,84,0.0
685,1,Putre,85,0.0
686,1,Putre,86,0.0
687,1,Putre,87,0.0
688,1,Putre,88,0.0
689,1,Putre,89,1000.0
690,1,Putre,90,0.0
691,1,Putre,91,0.0
692,1,Putre,92,0.0
693,1,Putre,93,0.0
694,1,Putre,94,0.0
695,1,Putre,95,0.0
696,1,Putre,96,0.0
697,1,Putre,97,0.0
698,1,Putre,98,0.0
699,1,Putre,99,1000.0
700,1,General Lagos,0,0.0
701,1,General Lagos,1,0.0
702,1,General Lagos,2,0.0
703,1,General Lagos,3,0.0
704,1,General Lagos,4,0.0
705,1,General Lagos,5,0.0
706,1,General Lagos,6,0.0
707,1,General Lagos,7,0.0
708,1,General Lagos,8,0.0
709,1,General Lagos,9,0.0
710,1,General Lagos,10,0.0
711,1,General Lagos,11,0.0
712,1,General Lagos,12,0.0
713,1,General Lagos,13,0.0
714,1,General Lagos,14,0.0
715,1,General Lagos,15,0.0
716,1,General Lagos,16,0.0
717,1,General Lagos,17,0.0
718,1,General Lagos,18,0.0
719,1,General Lagos,19,0.0
720,1,General Lagos,20,0.0
721,1,General Lagos,21,0.0
722,1,General Lagos,22,0.0
723,1,General Lagos,23,0.0
724,1,General Lagos,24,0.0
725,1,General Lagos,25,0.0
726,1,General Lagos,26,0.0
727,1,General Lagos,27,0.0
728,1,General Lagos,28,0.0
729,1,General Lagos,29,0.0
730,1,General Lagos,30,0.0
731,1,General Lagos,31,0.0
732,1,General Lagos,32,0.0
733,1,General Lagos,33,0.0
734,1,General Lagos,34,0.0
735,1,General Lagos,35,0.0
736,1,General Lagos,36,0.0
737,1,General Lagos,37,0.0
738,1,General Lagos,38,0.0
739,1,General Lagos,39,0.0
740,1,General Lagos,40,0.0
741,1,General Lagos,41,0.0
742,1,General Lagos,42,0.0
743,1,General Lagos,43,0.0
744,1,General Lagos,44,0.0
745,1,General Lagos,45,0.0
746,1,General Lagos,46,0.0
747,1,General Lagos,47,0.0
748,1,General Lagos,48,0.0
749,1,General Lagos,49,0.0
750,1,General Lagos,50,0.0
751,1,General Lagos,51,0.0
752,1,General Lagos,52,0.0
753,1,General Lagos,53,0.0
754,1,General Lagos,54,0.0
755,1,General Lagos,55,0.0
756,1,General Lagos,56,0.0
757,1,General Lagos,57,0.0
758,1,General Lagos,58,0.0
759,1,General Lagos,59,0.0
760,1,General Lagos,60,0.0
761,1,General Lagos,61,0.0
762,1,General Lagos,62,0.0
763,1,General Lagos,63,0.0
764,1,General Lagos,64,0.0
765,1,General Lagos,65,0.0
766,1,General Lagos,66,0.0
767,1,General Lagos,67,0.0
768,1,General Lagos,68,0.0
769,1,General Lagos,69,0.0
770,1,General Lagos,70,0.0
771,1,General Lagos,71,0.0
772,1,General Lagos,72,0.0
773,1,General Lagos,73,0.0
774,1,General Lagos,74,0.0
775,1,General Lagos,75,0.0
776,1,General Lagos,76,0.0
777,1,General Lagos,77,0.0
778,1,General Lagos,78,0.0
779,1,General Lagos,79,0.0
780,1,General Lagos,80,0.0
781,1,General Lagos,81,0.0
782,1,General Lagos,82,0.0
783,1,General Lagos,83,0.0
784,1,General Lagos,84,0.0
785,1,General Lagos,85,0.0
786,1,General Lagos,86,0.0
787,1,General Lagos,87,0.0
788,1,General Lagos,88,0.0
789,1,General Lagos,89,0.0
790,1,General Lagos,90,0.0
791,1,General Lagos,91,0.0
792,1,General Lagos,92,0.0
793,1,General Lagos,93,0.0
794,1,General Lagos,94,0.0
795,1,General Lagos,95,0.0
796,1,General Lagos,96,0.0
797,1,General Lagos,97,0.0
798,1,General Lagos,98,0.0
799,1,General Lagos,99,0.0
800,2,Arica,0,0.0
801,2,Arica,1,0.0
802,2,Arica,2,0.0
803,2,Arica,3,1000.0
