,dia,comuna,value
205,5,Putre,0.2877403846153846
206,6,Putre,0.2877403846153846
207,7,Putre,0.2877403846153846
208,8,Putre,0.2877403846153846
209,9,Putre,0.2877403846153846
210,10,Putre,0.31177884615384616
211,11,Putre,0.31177884615384616
212,12,Putre,0.37187499999999996
213,13,Putre,0.37187499999999996
214,14,Putre,0.37187499999999996
215,15,Putre,0.37187499999999996
216,16,Putre,0.37187499999999996
217,17,Putre,0.37187499999999996
218,18,Putre,0.37187499999999996
219,19,Putre,0.37187499999999996
220,20,Putre,0.37187499999999996
221,21,Putre,0.37187499999999996
222,22,Putre,0.37187499999999996
223,23,Putre,0.37187499999999996
224,24,Putre,0.37187499999999996
225,25,Putre,0.37187499999999996
226,26,Putre,0.37187499999999996
227,27,Putre,0.37187499999999996
228,28,Putre,0.37187499999999996
229,29,Putre,0.37187499999999996
230,30,Putre,0.37187499999999996
231,31,Putre,0.37187499999999996
232,32,Putre,0.37187499999999996
233,33,Putre,0.37187499999999996
234,34,Putre,0.37187499999999996
235,35,Putre,0.37187499999999996
236,36,Putre,0.37187499999999996
237,37,Putre,0.37187499999999996
238,38,Putre,0.37187499999999996
239,39,Putre,0.37187499999999996
240,40,Putre,0.37187499999999996
241,41,Putre,0.37187499999999996
242,42,Putre,0.37187499999999996
243,43,Putre,0.37187499999999996
244,44,Putre,0.37187499999999996
245,45,Putre,0.37187499999999996
246,46,Putre,0.37187499999999996
247,47,Putre,0.37187499999999996
248,48,Putre,0.37187499999999996
249,49,Putre,0.37187499999999996
250,50,Putre,0.37187499999999996
251,51,Putre,0.37187499999999996
252,52,Putre,0.37187499999999996
253,53,Putre,0.37187499999999996
254,54,Putre,0.37187499999999996
255,55,Putre,0.38389423076923074
256,56,Putre,0.38389423076923074
257,57,Putre,0.38389423076923074
258,58,Putre,0.38389423076923074
259,59,Putre,0.38389423076923074
260,60,Putre,0.38389423076923074
261,61,Putre,0.38389423076923074
262,62,Putre,0.38389423076923074
263,63,Putre,0.38389423076923074
264,64,Putre,0.38389423076923074
265,65,Putre,0.38389423076923074
266,66,Putre,0.38389423076923074
267,67,Putre,0.38389423076923074
268,68,Putre,0.38389423076923074
269,69,Putre,0.38389423076923074
270,70,Putre,0.38389423076923074
